"";"gene_ID";"gene";"X3"
"14411";"LOC6580521";"LOC6580521";"Gene Expression"
"14412";"Trnal-aag_1";"Trnal-aag_1";"Gene Expression"
"14413";"Trnal-aag_2";"Trnal-aag_2";"Gene Expression"
"14414";"LOC6580524";"LOC6580524";"Gene Expression"
"14415";"LOC116804133";"LOC116804133";"Gene Expression"
"14416";"LOC116804103";"LOC116804103";"Gene Expression"
"14417";"LOC122757789";"LOC122757789";"Gene Expression"
"14418";"LOC116804788";"LOC116804788";"Gene Expression"
"14419";"LOC122757791";"LOC122757791";"Gene Expression"
"14420";"LOC116804108";"LOC116804108";"Gene Expression"
"14421";"LOC122757761";"LOC122757761";"Gene Expression"
"14422";"LOC122757760";"LOC122757760";"Gene Expression"
"14423";"LOC122757758";"LOC122757758";"Gene Expression"
"14424";"LOC116804107";"LOC116804107";"Gene Expression"
"14425";"LOC116804812";"LOC116804812";"Gene Expression"
"14426";"LOC26527572";"LOC26527572";"Gene Expression"
"14427";"LOC6580527";"Gbp2";"Gene Expression"
"14428";"LOC116804067";"LOC116804067";"Gene Expression"
"14429";"LOC122757759";"CG45273";"Gene Expression"
"14430";"LOC6580530";"Cda9";"Gene Expression"
"14431";"LOC6580531";"CG15605";"Gene Expression"
"14432";"LOC6580532";"LOC6580532";"Gene Expression"
"14433";"LOC6580533";"CG15611";"Gene Expression"
"14434";"LOC6580534";"CG46491";"Gene Expression"
"14435";"LOC26527141";"LOC26527141";"Gene Expression"
"14436";"LOC6580535";"LOC6580535";"Gene Expression"
"14437";"LOC6580536";"GstS1";"Gene Expression"
"14438";"LOC6580537";"CG6984";"Gene Expression"
"14439";"LOC6580538";"Sply";"Gene Expression"
"14440";"LOC6580539";"CG4752";"Gene Expression"
"14441";"LOC6580540";"CG4554";"Gene Expression"
"14442";"LOC6580541";"PIG-N";"Gene Expression"
"14443";"LOC6580542";"CG4610";"Gene Expression"
"14444";"LOC6580543";"px";"Gene Expression"
"14445";"LOC6580545";"gas";"Gene Expression"
"14446";"LOC6580546";"LOC6580546";"Gene Expression"
"14447";"LOC6580547";"LOC6580547";"Gene Expression"
"14448";"LOC26527575";"LOC26527575";"Gene Expression"
"14449";"LOC6580549";"dnr1";"Gene Expression"
"14450";"LOC6580550";"CG10749";"Gene Expression"
"14451";"LOC6580551";"LOC6580551";"Gene Expression"
"14452";"LOC6580552";"CG4269";"Gene Expression"
"14453";"LOC6580553";"CG4294";"Gene Expression"
"14454";"LOC6580554";"RpS16";"Gene Expression"
"14455";"LOC6580557";"SMC2";"Gene Expression"
"14456";"LOC6580558";"CG10209";"Gene Expression"
"14457";"LOC6580559";"NaPi-T";"Gene Expression"
"14458";"LOC6580560";"CG10205";"Gene Expression"
"14459";"LOC6580561";"Pgm2b";"Gene Expression"
"14460";"LOC6580563";"hui";"Gene Expression"
"14461";"LOC6580565";"kn";"Gene Expression"
"14462";"LOC6580566";"BEAF-32";"Gene Expression"
"14463";"LOC6580567";"Patronin";"Gene Expression"
"14464";"LOC6580568";"CG4866";"Gene Expression"
"14465";"LOC6580569";"APC10";"Gene Expression"
"14466";"LOC6580570";"CG4853";"Gene Expression"
"14467";"LOC6580571";"CG4847";"Gene Expression"
"14468";"LOC6580572";"CG34193";"Gene Expression"
"14469";"LOC6580573";"CG30103";"Gene Expression"
"14470";"LOC26528134";"nw";"Gene Expression"
"14471";"LOC6580575";"LOC6580575";"Gene Expression"
"14472";"LOC6580576";"NT5E-2";"Gene Expression"
"14473";"LOC116804074";"veil";"Gene Expression"
"14474";"LOC6580578";"LOC6580578";"Gene Expression"
"14475";"LOC6580579";"insb";"Gene Expression"
"14476";"LOC6580581";"qkr54B";"Gene Expression"
"14477";"LOC6580582";"Tes";"Gene Expression"
"14478";"LOC6580583";"CG14478";"Gene Expression"
"14479";"LOC6580584";"robl";"Gene Expression"
"14480";"LOC6580585";"robls54B";"Gene Expression"
"14481";"LOC6580586";"EDTP";"Gene Expression"
"14482";"LOC6580587";"LOC6580587";"Gene Expression"
"14483";"LOC6580588";"Lhr";"Gene Expression"
"14484";"LOC6580589";"Bap55";"Gene Expression"
"14485";"LOC6580590";"Mtap";"Gene Expression"
"14486";"LOC6580591";"CG6550";"Gene Expression"
"14487";"LOC6580592";"l(2)k01209";"Gene Expression"
"14488";"LOC6580593";"cnk";"Gene Expression"
"14489";"LOC6580594";"Prosalpha5";"Gene Expression"
"14490";"LOC6580595";"Vajk4";"Gene Expression"
"14491";"LOC6580596";"Roc2";"Gene Expression"
"14492";"LOC6580597";"Tret1-1";"Gene Expression"
"14493";"LOC122757809";"LOC122757809";"Gene Expression"
"14494";"Trnam-cau_9";"Trnam-cau_9";"Gene Expression"
"14495";"LOC6580599";"CG13198";"Gene Expression"
"14496";"Trnam-cau_10";"Trnam-cau_10";"Gene Expression"
"14497";"Trnar-ucu_1";"Trnar-ucu_1";"Gene Expression"
"14498";"LOC6580602";"CG34228";"Gene Expression"
"14499";"LOC6580603";"CG9003";"Gene Expression"
"14500";"LOC6580604";"CG9005";"Gene Expression"
"14501";"LOC6580605";"Egm";"Gene Expression"
"14502";"LOC6580606";"tou";"Gene Expression"
"14503";"LOC6580611";"en";"Gene Expression"
"14504";"LOC6580612";"inv";"Gene Expression"
"14505";"LOC6580614";"E(Pc)";"Gene Expression"
"14506";"LOC6580615";"LOC6580615";"Gene Expression"
"14507";"LOC122757757";"LOC122757757";"Gene Expression"
"14508";"LOC6580616";"qvr";"Gene Expression"
"14509";"LOC6580617";"Prip";"Gene Expression"
"14510";"LOC6580618";"Drip";"Gene Expression"
"14511";"LOC26528299";"CG30026";"Gene Expression"
"14512";"LOC6580619";"Smyd4-3";"Gene Expression"
"14513";"Trnat-ugu_5";"Trnat-ugu_5";"Gene Expression"
"14514";"Trnat-ugu_6";"Trnat-ugu_6";"Gene Expression"
"14515";"Trnat-ugu_7";"Trnat-ugu_7";"Gene Expression"
"14516";"LOC6580624";"sprt";"Gene Expression"
"14517";"Trnat-ugu_8";"Trnat-ugu_8";"Gene Expression"
"14518";"LOC26528220";"CG30022";"Gene Expression"
"14519";"LOC6580625";"Sod3";"Gene Expression"
"14520";"LOC6580627";"Tsp47F";"Gene Expression"
"14521";"LOC6580628";"CG13203";"Gene Expression"
"14522";"LOC6580629";"Tapdelta";"Gene Expression"
"14523";"LOC6580630";"CG13204";"Gene Expression"
"14524";"LOC6580632";"LOC6580632";"Gene Expression"
"14525";"LOC6580633";"Gr47b";"Gene Expression"
"14526";"LOC6580634";"san";"Gene Expression"
"14527";"LOC6580635";"ix";"Gene Expression"
"14528";"LOC6580636";"tea";"Gene Expression"
"14529";"LOC6580638";"vg";"Gene Expression"
"14530";"LOC6580640";"AspRS";"Gene Expression"
"14531";"LOC6580641";"Nmda1";"Gene Expression"
"14532";"LOC6580642";"Lfg";"Gene Expression"
"14533";"LOC6580643";"Balat";"Gene Expression"
"14534";"LOC6580644";"CG8788";"Gene Expression"
"14535";"LOC6580645";"CG9313";"Gene Expression"
"14536";"LOC6580646";"CG15651";"Gene Expression"
"14537";"LOC6580647";"CG3216";"Gene Expression"
"14538";"LOC6580648";"Prosalpha3";"Gene Expression"
"14539";"LOC6580649";"CG10543";"Gene Expression"
"14540";"LOC6580650";"CG30291";"Gene Expression"
"14541";"LOC6580651";"grau";"Gene Expression"
"14542";"LOC6580652";"CG9346";"Gene Expression"
"14543";"LOC6580653";"koko";"Gene Expression"
"14544";"LOC6580654";"CG3295";"Gene Expression"
"14545";"LOC6580655";"RIC-3";"Gene Expression"
"14546";"LOC6580656";"Ir51b";"Gene Expression"
"14547";"Trnah-gug";"Trnah-gug";"Gene Expression"
"14548";"Trnah-gug_1";"Trnah-gug_1";"Gene Expression"
"14549";"LOC6580659";"Ir56b";"Gene Expression"
"14550";"LOC6580660";"Ir56c";"Gene Expression"
"14551";"LOC6580661";"Ir56d";"Gene Expression"
"14552";"LOC6580662";"sm";"Gene Expression"
"14553";"LOC116804136";"LOC116804136";"Gene Expression"
"14554";"LOC6580663";"TTLL6A";"Gene Expression"
"14555";"LOC116804138";"LOC116804138";"Gene Expression"
"14556";"LOC6580664";"CG18367";"Gene Expression"
"14557";"LOC116804137";"LOC116804137";"Gene Expression"
"14558";"LOC6580665";"CG15124";"Gene Expression"
"14559";"LOC6580666";"CG15905";"Gene Expression"
"14560";"LOC6580667";"CG15125";"Gene Expression"
"14561";"LOC6580677";"hrg";"Gene Expression"
"14562";"LOC6580678";"isopeptidase-T-3";"Gene Expression"
"14563";"LOC6580680";"CG15127";"Gene Expression"
"14564";"LOC122757796";"LOC122757796";"Gene Expression"
"14565";"LOC6580681";"CG15128";"Gene Expression"
"14566";"LOC6580682";"LOC6580682";"Gene Expression"
"14567";"LOC6580685";"Obp56a";"Gene Expression"
"14568";"LOC6580686";"Obp56b";"Gene Expression"
"14569";"LOC6580687";"Obp56c";"Gene Expression"
"14570";"LOC6580688";"Obp56d";"Gene Expression"
"14571";"LOC6580689";"LOC6580689";"Gene Expression"
"14572";"LOC6580690";"LOC6580690";"Gene Expression"
"14573";"Trnai-aau_4";"Trnai-aau_4";"Gene Expression"
"14574";"Trnam-cau_11";"Trnam-cau_11";"Gene Expression"
"14575";"Trnae-uuc_2";"Trnae-uuc_2";"Gene Expression"
"14576";"Trnae-cuc_6";"Trnae-cuc_6";"Gene Expression"
"14577";"Trnae-cuc_7";"Trnae-cuc_7";"Gene Expression"
"14578";"Trnae-uuc_3";"Trnae-uuc_3";"Gene Expression"
"14579";"Trnad-guc_11";"Trnad-guc_11";"Gene Expression"
"14580";"LOC6580698";"Or56a";"Gene Expression"
"14581";"LOC6580699";"Obp56g";"Gene Expression"
"14582";"LOC116804144";"LOC116804144";"Gene Expression"
"14583";"LOC122757804";"LOC122757804";"Gene Expression"
"14584";"LOC26527714";"LOC26527714";"Gene Expression"
"14585";"Trnak-cuu_4";"Trnak-cuu_4";"Gene Expression"
"14586";"Trnar-acg_2";"Trnar-acg_2";"Gene Expression"
"14587";"LOC6580702";"Obp56h";"Gene Expression"
"14588";"LOC6580703";"Toll-7";"Gene Expression"
"14589";"LOC6580704";"CG13872";"Gene Expression"
"14590";"LOC26528072";"LOC26528072";"Gene Expression"
"14591";"LOC6580706";"LOC6580706";"Gene Expression"
"14592";"LOC6580707";"Vha36-2";"Gene Expression"
"14593";"LOC6580708";"LOC6580708";"Gene Expression"
"14594";"LOC6580709";"CG8654";"Gene Expression"
"14595";"LOC6580710";"LOC6580710";"Gene Expression"
"14596";"LOC6580711";"LOC6580711";"Gene Expression"
"14597";"LOC26528419";"LOC26528419";"Gene Expression"
"14598";"LOC6580712";"Ssl";"Gene Expression"
"14599";"LOC26528112";"LOC26528112";"Gene Expression"
"14600";"LOC26528335";"LOC26528335";"Gene Expression"
"14601";"LOC26528455";"LOC26528455";"Gene Expression"
"14602";"LOC6580713";"LOC6580713";"Gene Expression"
"14603";"LOC6580714";"18w";"Gene Expression"
"14604";"LOC6580715";"CG11041";"Gene Expression"
"14605";"LOC6580716";"CG16894";"Gene Expression"
"14606";"LOC116804113";"LOC116804113";"Gene Expression"
"14607";"LOC122757781";"LOC122757781";"Gene Expression"
"14608";"LOC6580717";"CG11044";"Gene Expression"
"14609";"LOC122757762";"LOC122757762";"Gene Expression"
"14610";"LOC6580719";"CG11099";"Gene Expression"
"14611";"LOC6580720";"CG13869";"Gene Expression"
"14612";"LOC6580721";"Efhc1.2";"Gene Expression"
"14613";"LOC6580722";"Hacl";"Gene Expression"
"14614";"LOC6580723";"CG9864";"Gene Expression"
"14615";"LOC6580724";"Ate1";"Gene Expression"
"14616";"LOC6580725";"Hsl";"Gene Expression"
"14617";"LOC6580726";"PCNA";"Gene Expression"
"14618";"LOC26528424";"plu";"Gene Expression"
"14619";"LOC6580727";"RpS18";"Gene Expression"
"14620";"LOC6580728";"CG8908";"Gene Expression"
"14621";"LOC122757794";"LOC122757794";"Gene Expression"
"14622";"LOC6580729";"CG10444";"Gene Expression"
"14623";"LOC6580730";"CG8569";"Gene Expression"
"14624";"LOC26528232";"CG6805";"Gene Expression"
"14625";"LOC6580731";"pirk";"Gene Expression"
"14626";"LOC6580732";"Rae1";"Gene Expression"
"14627";"LOC6580733";"ND-B12";"Gene Expression"
"14628";"LOC6580734";"CG10082";"Gene Expression"
"14629";"LOC6580736";"CG10321";"Gene Expression"
"14630";"LOC122757808";"LOC122757808";"Gene Expression"
"14631";"LOC6580737";"CG15674";"Gene Expression"
"14632";"LOC6580738";"mahj";"Gene Expression"
"14633";"LOC6580739";"CG3500";"Gene Expression"
"14634";"LOC6580740";"Rpi";"Gene Expression"
"14635";"LOC6580741";"LOC6580741";"Gene Expression"
"14636";"LOC6580743";"CG3502";"Gene Expression"
"14637";"LOC6580742";"CG9863";"Gene Expression"
"14638";"LOC6580744";"Pgm2a";"Gene Expression"
"14639";"LOC6580745";"LOC6580745";"Gene Expression"
"14640";"LOC6580746";"LOC6580746";"Gene Expression"
"14641";"LOC6580747";"tbrd-3";"Gene Expression"
"14642";"LOC6580748";"CG9861";"Gene Expression"
"14643";"LOC6580750";"CG30412";"Gene Expression"
"14644";"LOC6580751";"Prosbeta5R1";"Gene Expression"
"14645";"LOC116804157";"LOC116804157";"Gene Expression"
"14646";"LOC6580753";"CG3124";"Gene Expression"
"14647";"LOC6580754";"LOC6580754";"Gene Expression"
"14648";"LOC6580755";"ord";"Gene Expression"
"14649";"LOC26527890";"LOC26527890";"Gene Expression"
"14650";"LOC26527643";"yip3";"Gene Expression"
"14651";"LOC6580756";"LOC6580756";"Gene Expression"
"14652";"LOC6580757";"CG3092";"Gene Expression"
"14653";"LOC6580758";"LS2";"Gene Expression"
"14654";"LOC6580760";"side-V";"Gene Expression"
"14655";"LOC116804086";"LOC116804086";"Gene Expression"
"14656";"LOC6580761";"CG9899";"Gene Expression"
"14657";"LOC6580762";"CG13545";"Gene Expression"
"14658";"LOC6580763";"CG43207";"Gene Expression"
"14659";"LOC26528166";"LOC26528166";"Gene Expression"
"14660";"LOC6580764";"CG13544";"Gene Expression"
"14661";"LOC6580766";"CG30192";"Gene Expression"
"14662";"LOC6580767";"Gpdh2";"Gene Expression"
"14663";"LOC6580769";"Klp59C";"Gene Expression"
"14664";"LOC6580771";"Gr59d3";"Gene Expression"
"14665";"LOC6580772";"Gr59d2";"Gene Expression"
"14666";"LOC6580774";"CG9876";"Gene Expression"
"14667";"LOC6580776";"LOC6580776";"Gene Expression"
"14668";"LOC6580777";"Art7";"Gene Expression"
"14669";"LOC6580778";"CG3085";"Gene Expression"
"14670";"LOC6580779";"LOC6580779";"Gene Expression"
"14671";"LOC6580780";"LOC6580780";"Gene Expression"
"14672";"LOC6580781";"CG6758";"Gene Expression"
"14673";"LOC6580782";"CG11275";"Gene Expression"
"14674";"LOC122757777";"LOC122757777";"Gene Expression"
"14675";"LOC6580783";"MED16";"Gene Expression"
"14676";"LOC6580784";"EndoB";"Gene Expression"
"14677";"LOC6580786";"LOC6580786";"Gene Expression"
"14678";"LOC6580787";"Tab2";"Gene Expression"
"14679";"LOC122757778";"LOC122757778";"Gene Expression"
"14680";"LOC122757776";"LOC122757776";"Gene Expression"
"14681";"LOC6580788";"CG8306";"Gene Expression"
"14682";"LOC6580789";"CG8303";"Gene Expression"
"14683";"LOC6580790";"CG5089";"Gene Expression"
"14684";"LOC6580791";"CG5065";"Gene Expression"
"14685";"LOC6580792";"Alk";"Gene Expression"
"14686";"LOC122757769";"LOC122757769";"Gene Expression"
"14687";"LOC6580793";"gprs";"Gene Expression"
"14688";"LOC6580794";"Amyrel";"Gene Expression"
"14689";"LOC6580795";"Nach";"Gene Expression"
"14690";"LOC6580796";"Picot";"Gene Expression"
"14691";"LOC26527155";"LOC26527155";"Gene Expression"
"14692";"LOC122757768";"LOC122757768";"Gene Expression"
"14693";"LOC6580797";"CG34457";"Gene Expression"
"14694";"LOC6580798";"CG34458";"Gene Expression"
"14695";"LOC6580799";"Pgant9";"Gene Expression"
"14696";"LOC6580800";"Idgf6";"Gene Expression"
"14697";"LOC6580802";"CG15617";"Gene Expression"
"14698";"LOC6580803";"unc-104";"Gene Expression"
"14699";"LOC122757807";"LOC122757807";"Gene Expression"
"14700";"LOC6580804";"Sod2";"Gene Expression"
"14701";"LOC6580805";"Arp53D";"Gene Expression"
"14702";"LOC6580806";"Vkor";"Gene Expression"
"14703";"LOC6580807";"resilin";"Gene Expression"
"14704";"LOC6580808";"CG8646";"Gene Expression"
"14705";"LOC116804064";"LOC116804064";"Gene Expression"
"14706";"LOC6580809";"ZnT49B";"Gene Expression"
"14707";"LOC6580810";"CG8778";"Gene Expression"
"14708";"Trnaa-ugc_2";"Trnaa-ugc_2";"Gene Expression"
"14709";"LOC6580812";"CG8785";"Gene Expression"
"14710";"LOC6580813";"Iswi";"Gene Expression"
"14711";"LOC6580814";"LOC6580814";"Gene Expression"
"14712";"LOC6580815";"prel";"Gene Expression"
"14713";"LOC6580816";"eEF1beta";"Gene Expression"
"14714";"LOC122756707";"CG6426";"Gene Expression"
"14715";"LOC6580817";"CG6421";"Gene Expression"
"14716";"LOC6580818";"CG6429";"Gene Expression"
"14717";"LOC6580819";"CG6435";"Gene Expression"
"14718";"LOC6580820";"CG8910";"Gene Expression"
"14719";"LOC6580821";"CG6472";"Gene Expression"
"14720";"LOC6580822";"inaC";"Gene Expression"
"14721";"LOC122757787";"LOC122757787";"Gene Expression"
"14722";"LOC122757788";"LOC122757788";"Gene Expression"
"14723";"LOC6580823";"Pkc53E";"Gene Expression"
"14724";"LOC6580824";"CG15614";"Gene Expression"
"14725";"LOC6580827";"mute";"Gene Expression"
"14726";"LOC6580826";"Ufm1";"Gene Expression"
"14727";"LOC6580828";"PIG-A";"Gene Expression"
"14728";"LOC6586781";"uzip";"Gene Expression"
"14729";"LOC6580829";"CG14644";"Gene Expression"
"14730";"LOC26527273";"Nplp1";"Gene Expression"
"14731";"LOC122757785";"LOC122757785";"Gene Expression"
"14732";"LOC6580830";"gsb-n";"Gene Expression"
"14733";"LOC6580831";"gsb";"Gene Expression"
"14734";"LOC6580832";"gol";"Gene Expression"
"14735";"Trnaa-cgc";"Trnaa-cgc";"Gene Expression"
"14736";"Trnaa-cgc_1";"Trnaa-cgc_1";"Gene Expression"
"14737";"Trnaa-cgc_2";"Trnaa-cgc_2";"Gene Expression"
"14738";"LOC122757756";"LOC122757756";"Gene Expression"
"14739";"LOC6580837";"lov";"Gene Expression"
"14740";"LOC6580838";"LOC6580838";"Gene Expression"
"14741";"LOC6580839";"CG43106";"Gene Expression"
"14742";"LOC6580840";"CG34038";"Gene Expression"
"14743";"LOC26528025";"LOC26528025";"Gene Expression"
"14744";"LOC6580841";"CG34162";"Gene Expression"
"14745";"LOC6580843";"CG9380";"Gene Expression"
"14746";"LOC6580844";"CG30428";"Gene Expression"
"14747";"LOC6580845";"FANCI";"Gene Expression"
"14748";"LOC122757786";"LOC122757786";"Gene Expression"
"14749";"LOC6580846";"CG33680";"Gene Expression"
"14750";"LOC6580847";"CG30429";"Gene Expression"
"14751";"LOC116804142";"LOC116804142";"Gene Expression"
"14752";"LOC6580848";"Kr";"Gene Expression"
"14753";"LOC116804102";"LOC116804102";"Gene Expression"
"14754";"LOC122757801";"LOC122757801";"Gene Expression"
"14755";"LOC6580849";"LOC6580849";"Gene Expression"
"14756";"LOC6580850";"CG6907";"Gene Expression"
"14757";"LOC6580851";"LOC6580851";"Gene Expression"
"14758";"LOC26527335";"LOC26527335";"Gene Expression"
"14759";"LOC6580852";"Tsp68C";"Gene Expression"
"14760";"LOC6580853";"Fancm";"Gene Expression"
"14761";"LOC6580858";"mam";"Gene Expression"
"14762";"LOC6580856";"CG18371";"Gene Expression"
"14763";"LOC6580859";"Prosap";"Gene Expression"
"14764";"LOC26528499";"CG42288";"Gene Expression"
"14765";"LOC122757806";"LOC122757806";"Gene Expression"
"14766";"LOC6580861";"her";"Gene Expression"
"14767";"LOC6580862";"Rcd1";"Gene Expression"
"14768";"LOC6580863";"pea";"Gene Expression"
"14769";"LOC6580864";"CG13018";"Gene Expression"
"14770";"LOC6580866";"CG8490";"Gene Expression"
"14771";"Trnah-gug_2";"Trnah-gug_2";"Gene Expression"
"14772";"LOC26528607";"LOC26528607";"Gene Expression"
"14773";"LOC6580867";"Den1";"Gene Expression"
"14774";"LOC6580868";"Gr59a";"Gene Expression"
"14775";"LOC6580869";"LOC6580869";"Gene Expression"
"14776";"LOC6580870";"CG8839";"Gene Expression"
"14777";"LOC6580871";"CG11257";"Gene Expression"
"14778";"LOC6580872";"SdhA";"Gene Expression"
"14779";"LOC6580873";"cer";"Gene Expression"
"14780";"LOC26528311";"LOC26528311";"Gene Expression"
"14781";"LOC6580874";"sut4";"Gene Expression"
"14782";"LOC6580875";"LOC6580875";"Gene Expression"
"14783";"LOC6580876";"CG14591";"Gene Expression"
"14784";"LOC6580877";"SCAP";"Gene Expression"
"14785";"LOC6580878";"CG4646";"Gene Expression"
"14786";"LOC6580879";"CG17059";"Gene Expression"
"14787";"LOC6580880";"CG8204";"Gene Expression"
"14788";"LOC26527639";"LOC26527639";"Gene Expression"
"14789";"LOC26527328";"LOC26527328";"Gene Expression"
"14790";"LOC6580884";"fus";"Gene Expression"
"14791";"LOC6580885";"CG8207";"Gene Expression"
"14792";"LOC6580886";"Impbeta11";"Gene Expression"
"14793";"LOC6580887";"Cep89";"Gene Expression"
"14794";"LOC6580888";"Rgk2";"Gene Expression"
"14795";"LOC6580889";"Pepck1";"Gene Expression"
"14796";"LOC6580891";"CG43066";"Gene Expression"
"14797";"LOC6580892";"CG13344";"Gene Expression"
"14798";"LOC6580893";"shot";"Gene Expression"
"14799";"LOC6580894";"dj-1beta";"Gene Expression"
"14800";"LOC6580895";"AGO1";"Gene Expression"
"14801";"LOC6580896";"mRpL53";"Gene Expression"
"14802";"LOC6580898";"Rpn13";"Gene Expression"
"14803";"LOC6580899";"Cp1";"Gene Expression"
"14804";"LOC6580900";"PheRS-m";"Gene Expression"
"14805";"LOC6580901";"ste24a";"Gene Expression"
"14806";"LOC6580902";"ste24b";"Gene Expression"
"14807";"LOC6580903";"ste24c";"Gene Expression"
"14808";"LOC6580904";"CG30461";"Gene Expression"
"14809";"LOC6580905";"Cbp53E";"Gene Expression"
"14810";"LOC6580907";"CG6665";"Gene Expression"
"14811";"LOC6580906";"CG9010";"Gene Expression"
"14812";"LOC6580908";"PIG-V";"Gene Expression"
"14813";"LOC6580909";"CG18568";"Gene Expression"
"14814";"LOC6580910";"CG6701";"Gene Expression"
"14815";"LOC6580911";"Ctf4";"Gene Expression"
"14816";"LOC6580912";"CG8067";"Gene Expression"
"14817";"LOC6580913";"RN-tre";"Gene Expression"
"14818";"LOC6580914";"dmpd";"Gene Expression"
"14819";"LOC122757775";"LOC122757775";"Gene Expression"
"14820";"LOC6580915";"SmydA-7";"Gene Expression"
"14821";"LOC6580916";"SmydA-6";"Gene Expression"
"14822";"LOC122757810";"LOC122757810";"Gene Expression"
"14823";"LOC6580917";"CG9646";"Gene Expression"
